Parameter,Image1,Image2,Image3
0.04,232,111,10
0.05,232,107,17
0.06,232,98,27
0.065,232,99,33
0.07,232,83,31
0.075,232,91,42
0.08,232,96,47
0.09,232,101,57
0.1,232,81,50
0.5,232,102,62
