0.19,66.8
0.0360,1.76
0.0348,1.66
0.0336,1.54
0.0324,1.42
0.0312,1.31
0.0300,1.20
0.0288,1.04
0.0276,1.00
0.0264,0.909
0.0252,0.818
0.0240,0.737
0.0228,0.660
0.0216,0.588
0.0204,0.532
0.0192,0.466
0.0180,0.408
0.0168,0.351
0.0156,0.306
0.0144,0.255
0.0132,0.214
0.0120,0.174
0.0108,0.139
0.0096,0.107
0.0084,0.0816
0.0072,0.0581
0.0060,0.0424
0.0048,0.0269
0.0036,0.0146
0.0024,0.00653
0.0012,0.00174
0.0000,0.00119
