Parameter,Image1,Image2,Image3
-1.79e7,414,192,7
-1.7895e7,414,196,3
-1.789e7,414,200,11
-1.7884999999999996e7,414,179,8
-1.788e7,414,188,12
-1.7875e7,414,212,11
-1.787e7,414,192,11
-1.7865000000000004e7,414,145,7
-1.786e7,414,166,4
-1.7855e7,414,187,5
-1.785e7,414,176,4
