Parameter,Image1,Image2,Image3
-1.79e7,378,175,2
-1.7895e7,378,172,1
-1.789e7,378,166,0
-1.7884999999999996e7,378,186,1
-1.788e7,378,165,1
-1.7875e7,378,154,2
-1.787e7,378,181,4
-1.7865000000000004e7,378,176,2
-1.786e7,378,182,3
-1.7855e7,378,180,5
-1.785e7,378,186,1
