Parameter,Image1,Image2,Image3
-1.82e7,612,296,39
-1.8195e7,612,279,31
-1.8189999999999996e7,612,270,52
-1.8185e7,612,288,49
-1.818e7,612,278,34
-1.8174999999999996e7,612,281,35
-1.817e7,612,295,30
-1.8165e7,612,287,24
-1.816e7,612,280,24
-1.8154999999999996e7,612,287,11
-1.815e7,612,279,8
