1.67,-30.0,10000.0,38.547043,3.9991436,8607.547,318.27905,14116.172,613.3901
1.67,-25.0,10000.0,27.705414,2.7221813,8086.6636,340.63623,24911.557,1178.213
1.67,-20.0,10000.0,28.163923,3.7177691,5923.6367,431.98886,36939.23,2782.7673
1.67,-17.5,10000.0,38.426174,4.2623324,1843.7058,208.787,15291.657,1731.4796
1.67,-15.0,10000.0,76.86868,7.401401,361.82913,37.452766,3607.257,397.4656
1.67,-10.0,10000.0,232.88324,11.804336,202.49265,15.41075,1401.8857,108.52906
1.67,-5.0,10000.0,300.2267,11.090056,495.67276,38.78428,1658.7715,119.56708
1.67,0.0,10000.0,335.06223,10.62678,1287.7885,125.93952,2393.6287,219.6197
1.0,-15.0,10000.0,43.095356,5.1750264,7910.308,352.3661,13614.614,671.1967
1.0,-10.0,10000.0,32.81582,3.5043452,6634.109,400.42313,20808.186,1263.4702
1.0,-7.5,10000.0,34.67362,3.9396605,4991.616,407.7753,22340.97,1851.6653
1.0,-6.25,10000.0,38.606636,3.863952,4416.646,365.61166,23664.643,1977.96
1.0,-5.0,10000.0,39.54951,4.3053284,2614.8425,231.11856,17234.156,1562.7905
1.0,0.0,10000.0,264.0769,20.639515,162.534,15.697158,1781.4143,175.65047
1.0,5.0,10000.0,634.26556,13.132736,313.1579,21.670605,1935.0714,146.1109
1.0,10.0,10000.0,682.16504,11.279189,1019.0893,72.980286,3067.7715,246.14073
0.6,-20.0,10000.0,92.25757,8.965966,8082.0054,308.52533,4202.014,177.20815
0.6,-15.0,10000.0,70.1495,7.3092914,8277.912,310.0646,6368.657,260.72253
0.6,-10.0,10000.0,72.37925,9.364933,6677.27,385.199,8019.2856,477.6618
0.6,-5.0,10000.0,80.89368,11.699097,6601.245,369.13513,13712.643,765.583
0.6,0.0,10000.0,61.721672,7.740626,3611.4124,347.6924,14597.071,1410.7102
0.6,5.0,10000.0,326.42853,39.086494,784.2891,79.39891,6506.8716,655.9077
0.6,10.0,10000.0,700.92706,9.153605,151.47984,15.999889,1495.7142,181.67015
0.6,15.0,10000.0,691.3076,9.988943,489.26328,39.70234,2401.0286,218.96552
-0.6,-35.0,10000.0,112.203125,22.349342,8863.679,265.03748,2510.0,81.38721
-0.6,-30.0,10000.0,137.20143,25.182335,8380.672,301.9809,2922.457,108.95372
-0.6,-25.0,10000.0,212.2301,28.90287,6635.8203,384.83936,3178.4,163.61934
-0.6,-20.0,10000.0,217.26,31.640934,5540.378,393.37036,3739.4143,236.73886
-0.6,-15.0,10000.0,313.50177,33.30649,3687.3164,306.30444,4074.8713,284.23032
-0.6,-10.0,10000.0,397.77664,31.23953,2618.4746,262.33228,4490.471,405.82098
-0.6,-5.0,10000.0,523.4624,20.651339,1590.1462,172.42224,4793.557,486.63306
-0.6,0.0,10000.0,448.8035,24.559134,806.5749,104.18245,4317.586,561.56226
-0.6,5.0,10000.0,487.54285,21.241602,353.91974,43.70689,2905.3,389.48294
-0.6,10.0,10000.0,528.14496,11.838856,243.75575,31.164549,1808.4714,269.79935
-0.6,15.0,10000.0,514.3423,10.503795,601.2487,41.822662,2138.5286,209.76343
-0.6,20.0,10000.0,473.46667,12.001651,1686.3645,128.55032,3053.2856,306.80008
-0.6,25.0,10000.0,391.0786,15.387882,3443.1174,276.8081,3514.0286,336.97406
-0.6,30.0,10000.0,248.91693,19.172438,5637.891,327.20953,3669.6143,242.89012
-0.6,35.0,10000.0,185.79977,15.992336,6892.9805,368.04993,3140.4429,193.09392
-0.6,40.0,10000.0,112.29612,10.689626,8129.7734,302.76004,2810.243,130.52516
1.67,-30.0,6000.0,42.21775,4.1132255,5755.6216,86.86455,9576.8,259.135
1.67,-25.0,6000.0,26.564537,2.6298556,5426.779,156.52477,17454.758,637.7806
1.67,-20.0,6000.0,33.16457,3.8167236,4304.551,242.89957,27053.314,1568.7233
1.67,-17.5,6000.0,46.584778,4.757024,1691.1245,173.0665,14081.114,1447.4727
1.67,-15.0,6000.0,86.58366,8.305204,268.59454,25.115341,2535.5,244.97649
1.67,-10.0,6000.0,248.76384,11.176148,238.89537,21.975304,1648.2715,157.73349
1.67,-5.0,6000.0,285.526,11.988767,543.64453,42.766815,1841.9857,139.68236
1.67,0.0,6000.0,307.47498,10.209972,1296.3652,96.37573,2354.8857,163.03801
1.0,-15.0,6000.0,46.35539,4.8325796,5219.2705,179.84962,8804.9,353.85776
1.0,-10.0,6000.0,34.586666,4.969093,4515.1255,208.88919,14432.828,716.7885
1.0,-7.5,6000.0,39.394207,4.604281,4571.919,220.04189,20939.172,1064.2623
1.0,-6.25,6000.0,39.28633,3.868757,3263.8525,259.2533,17801.285,1449.7363
1.0,-5.0,6000.0,37.592632,3.8031628,2964.479,240.45905,19276.514,1570.7803
1.0,0.0,6000.0,248.9572,22.049765,190.8728,16.788963,2097.6572,192.45815
1.0,5.0,6000.0,648.19995,12.989771,322.06445,29.771286,2080.4,215.34924
1.0,10.0,6000.0,705.659,9.538537,835.561,64.30612,2470.6143,191.83875
0.6,-20.0,6000.0,40.871605,5.1514907,5777.483,103.3912,3013.8857,79.03228
0.6,-15.0,6000.0,79.533325,9.422221,5099.8735,173.09067,3943.3428,151.43938
0.6,-10.0,6000.0,53.968468,5.431546,5485.7925,128.53896,6393.8286,174.00467
0.6,-5.0,6000.0,57.228542,11.812327,4295.657,246.19269,8844.071,497.16354
0.6,0.0,6000.0,77.29814,15.933871,2928.9531,235.54353,11744.871,915.2928
0.6,5.0,6000.0,364.49405,39.94567,769.3209,93.804085,6378.5713,803.6277
0.6,10.0,6000.0,721.40375,6.834813,192.81982,21.123663,1941.7142,234.43384
0.6,15.0,6000.0,697.27625,7.4059625,496.72543,52.157223,2508.2856,305.30167
-0.6,-35.0,6000.0,37.203423,6.369991,5827.0986,80.9344,1551.5857,43.06883
-0.6,-30.0,6000.0,91.28636,19.66422,5380.694,158.87776,1940.1857,63.206615
-0.6,-25.0,6000.0,153.7831,28.026863,5095.1997,172.78024,2396.5286,80.81787
-0.6,-20.0,6000.0,193.81786,30.041132,4176.4546,248.79506,2797.5571,154.4885
-0.6,-15.0,6000.0,216.1897,30.107594,3762.0625,225.71188,3996.3857,239.2992
-0.6,-10.0,6000.0,337.9456,32.096966,2428.377,219.47295,4460.2715,398.9678
-0.6,-5.0,6000.0,528.5338,20.746965,1151.6844,133.07083,3567.0144,381.12473
-0.6,0.0,6000.0,379.9194,28.438276,784.2712,83.041,4229.1284,443.21472
-0.6,5.0,6000.0,479.65775,22.177137,441.3778,41.660122,3745.1,377.02264
-0.6,10.0,6000.0,550.2978,11.077768,265.5887,43.7839,1967.7,379.75665
-0.6,15.0,6000.0,491.71155,10.222967,598.22046,56.96486,2075.4714,231.62117
-0.6,20.0,6000.0,430.46463,14.141039,1628.4799,126.99164,2770.9,238.97952
-0.6,25.0,6000.0,321.25122,17.903427,3323.298,187.57376,3256.4143,230.59027
-0.6,30.0,6000.0,162.68498,14.023754,4486.1045,177.62459,2900.2,150.78688
-0.6,35.0,6000.0,87.94583,8.803743,5288.421,152.28055,2527.4285,105.24006
-0.6,40.0,6000.0,62.800915,6.4675746,5820.569,79.18205,2073.6714,58.867207
1.67,-30.0,3000.0,31.357338,4.531371,2920.0183,44.62436,5089.557,165.9966
1.67,-25.0,3000.0,34.58479,4.2994633,2875.5906,48.837948,9325.786,288.15555
1.67,-20.0,3000.0,31.606295,3.975718,2542.6682,99.69602,15968.7,693.1743
1.67,-17.5,3000.0,36.00139,3.3905919,1511.2789,129.6946,12455.1,1080.2972
1.67,-15.0,3000.0,81.76194,7.604158,283.35788,33.89596,2680.0715,333.8539
1.67,-10.0,3000.0,250.16774,11.627147,176.29411,11.350526,1177.5571,79.61316
1.67,-5.0,3000.0,304.2089,12.140966,644.79553,64.70754,2145.8142,203.11319
1.67,0.0,3000.0,319.60687,12.767185,1285.201,86.63004,2291.957,142.57503
1.0,-15.0,3000.0,34.42069,3.3368533,2926.0603,42.903835,4993.857,135.01852
1.0,-10.0,3000.0,39.2855,4.2641797,2886.1047,54.077576,9341.143,246.61371
1.0,-7.5,3000.0,32.907093,3.7838488,2667.1133,77.14113,12267.985,435.54956
1.0,-6.25,3000.0,37.209877,4.385978,2386.0225,102.26273,13029.614,602.7135
1.0,-5.0,3000.0,46.790592,4.577315,2096.2715,110.05519,13549.871,734.5333
1.0,0.0,3000.0,246.65887,18.692133,187.46753,16.162487,2075.1572,190.5785
1.0,5.0,3000.0,639.7451,11.357239,343.2739,25.266865,2241.6858,182.11887
1.0,10.0,3000.0,660.08765,19.690104,972.97076,77.18881,2897.7144,256.3667
0.6,-20.0,3000.0,32.067318,3.8172126,2975.6038,24.396187,1525.4857,44.072445
0.6,-15.0,3000.0,48.759624,6.458781,2911.1555,35.905876,2187.5715,59.718544
0.6,-10.0,3000.0,48.14948,5.3023024,2813.1758,67.848885,3328.1572,101.57363
0.6,-5.0,3000.0,48.45107,9.6288185,2698.3997,74.38472,5499.7144,164.05893
0.6,0.0,3000.0,78.02403,15.39173,2201.8147,106.77292,8918.743,443.4348
0.6,5.0,3000.0,284.6398,37.857655,867.5528,76.446175,7191.5713,639.04785
0.6,10.0,3000.0,714.5603,7.2231827,187.24403,27.19622,1919.5286,320.3318
0.6,15.0,3000.0,701.7958,7.491511,517.1691,46.670902,2607.7856,275.94394
-0.6,-35.0,3000.0,35.224945,8.34872,2960.5066,22.529207,732.8714,26.731403
-0.6,-30.0,3000.0,26.260439,4.5422544,2947.1074,35.459713,985.8714,32.66495
-0.6,-25.0,3000.0,39.299805,8.386179,2815.799,67.011086,1345.1,47.612812
-0.6,-20.0,3000.0,68.407394,13.488061,2581.9814,83.756935,1735.2858,59.267387
-0.6,-15.0,3000.0,131.75313,23.739841,2203.6814,110.127594,2454.9429,138.16817
-0.6,-10.0,3000.0,180.02205,26.809767,1771.6719,114.8121,3114.7856,198.82277
-0.6,-5.0,3000.0,409.05734,30.363958,1244.3936,105.12505,3983.9856,319.77267
-0.6,0.0,3000.0,429.6622,25.51711,767.73206,83.97885,4153.914,448.36084
-0.6,5.0,3000.0,490.02222,20.213406,406.4543,49.589024,3389.4856,441.65967
-0.6,10.0,3000.0,511.28598,11.547426,229.76402,33.91877,1596.9,261.88156
-0.6,15.0,3000.0,469.42343,10.813272,525.4523,45.237762,1785.5714,183.0785
-0.6,20.0,3000.0,344.03894,16.013294,1500.8131,94.93696,2620.7856,217.54665
