Parameter,Image1,Image2,Image3
-1.83e7,92,48,3
-1.82925e7,92,46,1
-1.8285e7,92,36,0
-1.82775e7,92,38,1
-1.827e7,92,42,1
-1.82625e7,92,36,1
-1.8255e7,92,49,1
-1.82475e7,92,49,2
-1.824e7,92,40,1
-1.82325e7,92,35,3
-1.8225e7,92,38,1
-1.82175e7,92,36,1
-1.821e7,92,44,2
-1.82025e7,92,48,4
-1.8195e7,92,42,3
-1.81875e7,92,44,1
-1.818e7,92,36,5
-1.81725e7,92,29,5
-1.8165e7,92,40,9
-1.81575e7,92,35,5
-1.815e7,92,47,4
