Parameter,Image1,Image2,Image3
-1.845e7,48,19,1
-1.84425e7,48,24,1
-1.8435e7,48,23,0
-1.84275e7,48,20,2
-1.842e7,48,28,2
-1.84125e7,48,29,2
-1.8405e7,48,20,0
-1.83975e7,48,27,1
-1.839e7,48,22,1
-1.83825e7,48,17,3
-1.8375e7,48,26,3
-1.83675e7,48,20,0
-1.836e7,48,23,3
-1.83525e7,48,27,4
-1.8345e7,48,26,2
-1.83375e7,48,29,3
-1.833e7,48,17,0
-1.83225e7,48,21,3
-1.8315e7,48,23,1
-1.83075e7,48,25,0
-1.83e7,48,28,1
