X,Y,Err
-83,0.0031847133757961785,0.0031847133757961785
-82,0.0032258064516129032,0.003225806451612903
-81,0.011029411764705883,0.008196443920299421
-80,0.003012048192771084,0.003012048192771084
-79,0.0032258064516129032,0.003225806451612903
-78,0.011029411764705883,0.008196443920299421
-77,0.0032679738562091504,0.0032679738562091504
-76,0.003703703703703704,0.003703703703703704
-75,0.003333333333333333,0.003333333333333333
-74,0.010273972602739725,0.007636612953205508
-73,0.003144654088050314,0.003144654088050314
-72,0.010869565217391304,0.008078006351608361
-71,0.009999999999999998,0.007433523437341964
-70,0.003787878787878788,0.003787878787878788
-69,0.021739130434782605,0.011100040994199699
-68,0.003311258278145696,0.003311258278145696
-67,0.0034482758620689655,0.0034482758620689655
-66,0.0035714285714285718,0.0035714285714285713
-65,0.003048780487804878,0.003048780487804878
-64,0.0030303030303030303,0.0030303030303030303
-63,0.002890173410404624,0.002890173410404624
-62,0.01598173515981735,0.00817940095316739
-61,0.0024875621890547268,0.0024875621890547268
-60,0.011261261261261262,0.006729525384466902
-59,0.002392344497607656,0.002392344497607656
-58,0.007731958762886597,0.005751105225054003
-57,0.0021186440677966106,0.0021186440677966106
-56,0.0025510204081632655,0.0025510204081632655
-55,0.00228310502283105,0.00228310502283105
-54,0.0023148148148148147,0.0023148148148148147
-53,0.01141552511415525,0.006821330007359409
-52,0.0024154589371980675,0.0024154589371980675
-51,0.007853403141361256,0.005841244765008434
-50,0.008426966292134831,0.006266879195769656
-49,0.006550218340611354,0.00487367162447527
-48,0.006756756756756757,0.005027065599972642
-47,0.0021459227467811154,0.0021459227467811154
-46,0.007246376811594202,0.005390632546641487
-45,0.0024875621890547268,0.0024875621890547268
-44,0.012437810945273634,0.007429445036352279
-43,0.011111111111111108,0.006640158940746631
-42,0.01282051282051282,0.0076569811786707815
-41,0.0024154589371980675,0.0024154589371980675
-40,0.010416666666666666,0.0062267116097458495
-39,0.006696428571428572,0.004982262253488186
-38,0.006944444444444444,0.005166444384093427
-37,0.002262443438914027,0.002262443438914027
-36,0.00721153846153846,0.005364766563273835
-35,0.0026178010471204186,0.0026178010471204186
-34,0.007177033492822967,0.0053391476173735766
-33,0.011574074074074073,0.006915673965708221
-32,0.002358490566037736,0.002358490566037736
-31,0.0023474178403755865,0.0023474178403755865
-30,0.011627906976744184,0.006947704542061702
-29,0.002222222222222222,0.002222222222222222
-28,0.006880733944954127,0.005119133915851416
-27,0.04589371980676329,0.014376990249806185
-26,0.14248704663212436,0.025092448999754557
-25,0.37772925764192145,0.03203329973160576
-24,0.5797413793103449,0.03240462036285181
-23,0.7022727272727273,0.03081461582918001
-22,0.6428571428571428,0.03484533344408519
-21,0.3258706467661692,0.03304808521290155
-20,0.15671641791044777,0.025584428972837983
-19,0.053240740740740734,0.01513485993953533
-18,0.002232142857142857,0.002232142857142857
-17,0.002222222222222222,0.002222222222222222
-16,0.0021459227467811154,0.0021459227467811154
-15,0.0020833333333333333,0.0020833333333333337
-14,0.0035460992907801418,0.0035460992907801418
-13,0.009677419354838708,0.0071943627298545225
-12,0.003311258278145696,0.003311258278145696
-11,0.003355704697986577,0.003355704697986577
-10,0.009677419354838708,0.0071943627298545225
-9,0.0035211267605633804,0.0035211267605633804
-8,0.0032679738562091504,0.0032679738562091504
-7,0.01644736842105263,0.009810156802849124
-6,0.011363636363636364,0.008444052398167154
-5,0.003937007874015748,0.003937007874015748
-4,0.002857142857142857,0.002857142857142857
-3,0.02348993288590604,0.01198543699378327
-2,0.0034482758620689655,0.0034482758620689655
-1,0.009493670886075951,0.0070581130163381725
0,0.0035714285714285718,0.0035714285714285713
1,0.010416666666666666,0.007742376630072698
2,0.003472222222222222,0.003472222222222222
3,0.0032679738562091504,0.0032679738562091504
4,0.010638297872340425,0.007906631414438366
5,0.01171875,0.008707086397354968
6,0.003703703703703704,0.003703703703703704
7,0.0036496350364963502,0.0036496350364963502
8,0.0032679738562091504,0.0032679738562091504
9,0.003355704697986577,0.003355704697986577
10,0.002873563218390804,0.002873563218390804
11,0.0031847133757961785,0.0031847133757961785
12,0.0035211267605633804,0.0035211267605633804
13,0.0032051282051282055,0.0032051282051282055
14,0.011278195488721806,0.008380758331168612
15,0.024475524475524472,0.012483290642858944
16,0.003623188405797101,0.003623188405797101
17,0.0032679738562091504,0.0032679738562091504
18,0.003424657534246575,0.003424657534246575
19,0.0027322404371584704,0.00273224043715847
20,0.003048780487804878,0.003048780487804878
21,0.009433962264150943,0.007013836043950557
22,0.0031645569620253164,0.003164556962025316
23,0.003289473684210526,0.003289473684210526
24,0.003472222222222222,0.003472222222222222
25,0.003333333333333333,0.003333333333333333
26,0.01048951048951049,0.007796364677834347
27,0.00920245398773006,0.006842147205141353
28,0.010344827586206896,0.0076891311265860065
29,0.003289473684210526,0.003289473684210526
30,0.0030674846625766868,0.0030674846625766868
31,0.0032258064516129032,0.003225806451612903
32,0.010638297872340425,0.007906631414438366
33,0.003597122302158273,0.003597122302158273
34,0.003424657534246575,0.003424657534246575
35,0.002747252747252747,0.002747252747252747
36,0.0030674846625766868,0.0030674846625766868
37,0.003355704697986577,0.003355704697986577
