0,2.3,2.4,2.5,2.6,2.6999999999999997,2.8,2.9,3,3.1,3.1999999999999997,3.3,3.4,3.5
0.09,0.10555555555555556,0.06790123456790124,0.18354430379746836,0.24157303370786515,0.24074074074074076,0.23417721518987344,0.37820512820512825,0.2802197802197802,0.1554054054054054,0.20786516853932582,0.2471264367816092,0.2096774193548387,0.23780487804878045
0.18,0.14189189189189189,0.08928571428571429,0.1907894736842105,0.19886363636363635,0.1776315789473684,0.23626373626373628,0.14556962025316456,0.1644736842105263,0.1118421052631579,0.1,0.2734375,0.18452380952380953,0.1217948717948718
0.27,0.09615384615384617,0.125,0.27564102564102566,0.26351351351351343,0.17682926829268292,0.09154929577464789,0.08522727272727272,0.12352941176470589,0.08522727272727272,0.06338028169014084,0.15131578947368418,0.20121951219512194,0.2421875
0.36,0.1802325581395349,0.1865671641791045,0.27647058823529413,0.08333333333333334,0.07926829268292682,0.10365853658536585,0.05421686746987952,0.045454545454545456,0.0548780487804878,0.07236842105263157,0.18674698795180722,0.10135135135135134,0.19594594594594592
0.44999999999999996,0.13125,0.2733333333333333,0.15934065934065936,0.1043956043956044,0.0661764705882353,0.06790123456790124,0.05072463768115943,0.0373134328358209,0.0763888888888889,0.0625,0.06164383561643836,0.08125,0.08441558441558442
0.54,0.255952380952381,0.2039473684210526,0.11046511627906977,0.056451612903225805,0.0548780487804878,0.04929577464788733,0.020270270270270268,0.03787878787878788,0.03246753246753247,0.13636363636363635,0.046052631578947366,0.06716417910447761,0.06395348837209301
0.63,0.23333333333333334,0.23563218390804597,0.046052631578947366,0.053571428571428575,0.04268292682926829,0.02054794520547945,0.10416666666666667,0.035211267605633804,0.030120481927710843,0.01807228915662651,0.03424657534246576,0.06,0.09420289855072465
0.72,0.20945945945945943,0.1488095238095238,0.13999999999999999,0.06923076923076923,0.036231884057971016,0.04268292682926829,0.022058823529411763,0.09740259740259741,0.038461538461538464,0.030120481927710843,0.0763888888888889,0.03164556962025316,0.03289473684210526
0.8099999999999999,0.32666666666666666,0.1524390243902439,0.045454545454545456,0.10625,0.0984848484848485,0.05303030303030304,0.03424657534246576,0.05421686746987952,0.03888888888888889,0.06962025316455696,0.06338028169014084,0.11486486486486486,0.14788732394366197
0.8999999999999999,0.2434210526315789,0.10897435897435899,0.046052631578947366,0.11875,0.049999999999999996,0.035211267605633804,0.01948051948051948,0.09740259740259741,0.006493506493506494,0.1049382716049383,0.0390625,0.06790123456790124,0.07236842105263157
0.99,0.319672131147541,0.1,0.07236842105263157,0.11363636363636365,0.06164383561643836,0.14189189189189189,0.0546875,0.02,0.06521739130434782,0.03571428571428571,0.043859649122807015,0.08904109589041097,0.05384615384615385
1.08,0.22596153846153846,0.1129032258064516,0.051724137931034475,0.05670103092783505,0.05612244897959184,0.05851063829787234,0.045454545454545456,0.06043956043956044,0.06770833333333333,0.04838709677419354,0.06074766355140186,0.036458333333333336,0.016666666666666666
1.17,0.20744680851063832,0.09999999999999999,0.075,0.06989247311827956,0.0894736842105263,0.10096153846153846,0.06043956043956044,0.015,0.07333333333333333,0.08854166666666667,0.10294117647058824,0.07142857142857142,0.07211538461538461
1.26,0.19523809523809527,0.11855670103092782,0.03723404255319149,0.04368932038834951,0.08854166666666667,0.07281553398058253,0.03763440860215054,0.046875,0.03684210526315789,0.046875,0.034999999999999996,0.03684210526315789,0.05238095238095239
1.3499999999999999,0.23888888888888887,0.11333333333333333,0.040697674418604654,0.043209876543209874,0.030487804878048776,0.0053191489361702135,0.03378378378378378,0.018292682926829267,0.08783783783783783,0.02112676056338028,0.040697674418604654,0.053571428571428575,0.06962025316455696
1.44,0.3354430379746835,0.11805555555555557,0.059782608695652176,0.10416666666666667,0.05421686746987952,0.040697674418604654,0.09558823529411763,0.018292682926829267,0.04861111111111111,0.03289473684210526,0.041666666666666664,0.06395348837209301,0.06875
