X,Y,Err
-70,0.007246376811594203,0.007246376811594203
-69,0.00746268656716418,0.00746268656716418
-68,0.01948051948051948,0.014443299117645551
-67,0.007142857142857143,0.007142857142857143
-66,0.007352941176470588,0.007352941176470588
-65,0.007042253521126761,0.007042253521126761
-64,0.008771929824561403,0.008771929824561403
-63,0.00617283950617284,0.00617283950617284
-62,0.01851851851851852,0.013733700902029007
-61,0.007142857142857143,0.007142857142857143
-60,0.006493506493506494,0.006493506493506494
-59,0.006578947368421052,0.006578947368421052
-58,0.006024096385542169,0.006024096385542169
-57,0.007042253521126761,0.007042253521126761
-56,0.00892857142857143,0.00892857142857143
-55,0.006024096385542169,0.006024096385542169
-54,0.007936507936507936,0.007936507936507936
-53,0.02238805970149254,0.016585632336778747
-52,0.00617283950617284,0.00617283950617284
-51,0.02112676056338028,0.015656716400370665
-50,0.007352941176470588,0.007352941176470588
-49,0.006666666666666666,0.006666666666666666
-48,0.00746268656716418,0.00746268656716418
-47,0.020270270270270268,0.015025552680584328
-46,0.006666666666666666,0.006666666666666666
-45,0.006024096385542169,0.006024096385542169
-44,0.0062499999999999995,0.0062499999999999995
-43,0.005952380952380953,0.005952380952380952
-42,0.00684931506849315,0.00684931506849315
-41,0.008620689655172414,0.008620689655172414
-40,0.006944444444444445,0.006944444444444445
-39,0.006756756756756756,0.006756756756756757
-38,0.00684931506849315,0.00684931506849315
-37,0.0056179775280898875,0.0056179775280898875
-36,0.007575757575757577,0.007575757575757576
-35,0.007142857142857143,0.007142857142857143
-34,0.006944444444444445,0.006944444444444445
-33,0.007246376811594203,0.007246376811594203
-32,0.00746268656716418,0.00746268656716418
-31,0.006493506493506494,0.006493506493506494
-30,0.006329113924050633,0.006329113924050633
-29,0.007042253521126761,0.007042253521126761
-28,0.007692307692307693,0.007692307692307693
-27,0.01875,0.01390448315827432
-26,0.007246376811594203,0.007246376811594203
-25,0.09883720930232559,0.03183809013919312
-24,0.49390243902439024,0.05521160631945619
-23,0.66875,0.05257886632045525
-22,0.7578125,0.05339675765136468
-21,0.4770114942528736,0.05354827917078754
-20,0.20945945945945943,0.04713835885636742
-19,0.21014492753623187,0.048863683218368814
-18,0.021428571428571425,0.015879053372139903
-17,0.007246376811594203,0.007246376811594203
-16,0.007246376811594203,0.007246376811594203
-15,0.006329113924050633,0.006329113924050633
-14,0.007575757575757577,0.007575757575757576
-13,0.006578947368421052,0.006578947368421052
-12,0.007352941176470588,0.007352941176470588
-11,0.007936507936507936,0.007936507936507936
