X,Y,Err
-80.0,0.03409090909090909,0.02517238281190287
-79.0,0.013157894736842106,0.013157894736842106
-78.0,0.016129032258064516,0.016129032258064516
-77.0,0.016129032258064516,0.016129032258064516
-76.0,0.0125,0.0125
-75.0,0.013513513513513514,0.013513513513513514
-74.0,0.012820512820512818,0.012820512820512818
-73.0,0.011627906976744186,0.011627906976744186
-72.0,0.014705882352941178,0.014705882352941178
-71.0,0.012820512820512818,0.012820512820512818
-70.0,0.011627906976744186,0.011627906976744186
-69.0,0.014285714285714287,0.014285714285714287
-68.0,0.0125,0.0125
-67.0,0.012195121951219514,0.012195121951219514
-66.0,0.010869565217391306,0.010869565217391306
-65.0,0.012820512820512818,0.012820512820512818
-64.0,0.011904761904761904,0.011904761904761904
-63.0,0.0125,0.0125
-62.0,0.010869565217391306,0.010869565217391306
-61.0,0.011627906976744186,0.011627906976744186
-60.0,0.014705882352941178,0.014705882352941178
-59.0,0.014705882352941178,0.014705882352941178
-58.0,0.014705882352941178,0.014705882352941178
-57.0,0.01388888888888889,0.01388888888888889
-56.0,0.0125,0.0125
-55.0,0.00980392156862745,0.00980392156862745
-54.0,0.015151515151515152,0.015151515151515152
-53.0,0.016666666666666666,0.016666666666666666
-52.0,0.014285714285714287,0.014285714285714287
-51.0,0.010638297872340424,0.010638297872340424
-50.0,0.013157894736842106,0.013157894736842106
-49.0,0.011627906976744186,0.011627906976744186
-48.0,0.014705882352941178,0.014705882352941178
-47.0,0.014285714285714287,0.014285714285714287
-46.0,0.011111111111111112,0.011111111111111112
-45.0,0.011627906976744186,0.011627906976744186
-44.0,0.014285714285714287,0.014285714285714287
-43.0,0.015151515151515152,0.015151515151515152
-42.0,0.013157894736842106,0.013157894736842106
-41.0,0.011904761904761904,0.011904761904761904
-40.0,0.03846153846153846,0.028364169442623075
-39.0,0.04411764705882353,0.03248232111255245
-38.0,0.01388888888888889,0.01388888888888889
-37.0,0.03488372093023256,0.02575197332056143
-36.0,0.013157894736842106,0.013157894736842106
-35.0,0.011904761904761904,0.011904761904761904
-34.0,0.011111111111111112,0.011111111111111112
-33.0,0.011111111111111112,0.011111111111111112
-32.0,0.016129032258064516,0.016129032258064516
-31.0,0.011904761904761904,0.011904761904761904
-30.0,0.011904761904761904,0.011904761904761904
-29.0,0.013157894736842106,0.013157894736842106
-28.0,0.014285714285714287,0.014285714285714287
-27.0,0.015151515151515152,0.015151515151515152
-26.0,0.010869565217391306,0.010869565217391306
-25.0,0.011111111111111112,0.011111111111111112
-24.0,0.012195121951219514,0.012195121951219514
-23.0,0.031914893617021274,0.023580198143442893
-22.0,0.00980392156862745,0.00980392156862745
-21.0,0.017241379310344824,0.017241379310344824
-20.0,0.011904761904761904,0.011904761904761904
-19.0,0.015625,0.015625
-18.0,0.012820512820512818,0.012820512820512818
-17.0,0.010204081632653062,0.010204081632653062
-16.0,0.011363636363636362,0.011363636363636362
-15.0,0.012195121951219514,0.012195121951219514
-14.0,0.04166666666666667,0.030699516567208637
-13.0,0.04411764705882353,0.03248232111255245
-12.0,0.010416666666666668,0.010416666666666668
-11.0,0.015151515151515152,0.015151515151515152
-10.0,0.013157894736842106,0.013157894736842106
-9.0,0.012820512820512818,0.012820512820512818
-8.0,0.012820512820512818,0.012820512820512818
-7.0,0.011363636363636362,0.011363636363636362
-6.0,0.014285714285714287,0.014285714285714287
-5.0,0.013157894736842106,0.013157894736842106
-4.0,0.014285714285714287,0.014285714285714287
-3.0,0.013157894736842106,0.013157894736842106
-2.0,0.014285714285714287,0.014285714285714287
-1.0,0.04411764705882353,0.03248232111255245
0.0,0.016129032258064516,0.016129032258064516
1.0,0.011904761904761904,0.011904761904761904
2.0,0.012820512820512818,0.012820512820512818
3.0,0.04166666666666667,0.030699516567208637
4.0,0.011904761904761904,0.011904761904761904
5.0,0.015625,0.015625
6.0,0.013157894736842106,0.013157894736842106
7.0,0.011363636363636362,0.011363636363636362
8.0,0.013157894736842106,0.013157894736842106
9.0,0.03947368421052632,0.029102133801656854
10.0,0.010204081632653062,0.010204081632653062
11.0,0.013513513513513514,0.013513513513513514
12.0,0.015625,0.015625
13.0,0.031914893617021274,0.023580198143442893
14.0,0.14473684210526316,0.0562833423761726
15.0,0.25,0.07388505791113109
16.0,0.4696969696969697,0.08687382531196754
17.0,0.7307692307692307,0.07077304454900019
18.0,0.5921052631578948,0.07968479680187804
19.0,0.618421052631579,0.07873965087298908
20.0,0.16250000000000003,0.05770031995645192
