X,Y,Err
-70,0.03125000000000001,0.015894158551548934
-69,0.003937007874015748,0.003937007874015748
-68,0.004166666666666667,0.004166666666666667
-67,0.014150943396226417,0.010507232715830728
-66,0.004854368932038835,0.004854368932038835
-65,0.004761904761904762,0.004761904761904762
-64,0.012931034482758622,0.009604641276677794
-63,0.011278195488721806,0.008380758331168612
-62,0.0045045045045045045,0.0045045045045045045
-61,0.004629629629629629,0.00462962962962963
-60,0.013043478260869565,0.009687862225146315
-59,0.02631578947368421,0.015639451529906777
-58,0.021008403361344536,0.012509728422250033
-57,0.07075471698113207,0.02457059730266359
-56,0.21982758620689655,0.038374385267479945
-55,0.3382352941176471,0.04681765761696114
-54,0.34615384615384615,0.043962622134191866
-53,0.44174757281553395,0.04892766472159502
-52,0.11983471074380166,0.029355328468932705
-51,0.0590909090909091,0.022118622292520623
-50,0.02272727272727273,0.013524702689308185
-49,0.02692307692307692,0.013717851191423226
-48,0.012396694214876033,0.009209098980962413
-47,0.004237288135593221,0.004237288135593221
-46,0.0049504950495049506,0.0049504950495049506
-45,0.004464285714285715,0.004464285714285715
-44,0.013513513513513514,0.010035684609424037
-43,0.03465346534653465,0.017600384984783345
-42,0.056521739130434775,0.02118281310373958
-41,0.020491803278688527,0.012204425748255738
-40,0.03333333333333334,0.01693916429270603
-39,0.013392857142857146,0.00994640849811625
-38,0.01485148514851485,0.011025275966000045
-37,0.0045045045045045045,0.0045045045045045045
-36,0.021739130434782608,0.012941375099542216
-35,0.022321428571428572,0.013285174132056607
-34,0.04054054054054054,0.018251962001875326
-33,0.02293577981651376,0.013647734800199677
-32,0.004424778761061947,0.004424778761061947
-31,0.02212389380530973,0.01316856299367867
-30,0.012711864406779662,0.009442416050685614
-29,0.03125000000000001,0.015894158551548934
-28,0.027472527472527476,0.016319904329630375
-27,0.044715447154471545,0.0182611869182782
-26,0.04838709677419354,0.021708947663635705
-25,0.07456140350877194,0.024315226694368454
-24,0.1772727272727273,0.03629319699758353
-23,0.2692307692307692,0.04095927434801227
-22,0.27477477477477474,0.04232142651724412
-21,0.1422018348623853,0.03328981813008752
-20,0.07589285714285715,0.024732986420991997
-19,0.10747663551401869,0.02971388083835862
-18,0.012931034482758622,0.009604641276677794
-17,0.024038461538461536,0.014298064147424874
-16,0.03535353535353535,0.01795072915530264
-15,0.02293577981651376,0.013647734800199677
-14,0.02066115702479339,0.01230452420613074
-13,0.0045045045045045045,0.0045045045045045045
-12,0.004347826086956522,0.004347826086956522
-11,0.015625,0.011597047132480855
