X,Y,Err
-80.0,0.005102040816326531,0.005102040816326531
-79.0,0.045,0.02021975231891785
-78.0,0.05056179775280899,0.022662622811372615
-77.0,0.016666666666666666,0.012366641933407533
-76.0,0.017045454545454544,0.012646383306475502
-75.0,0.016129032258064516,0.011969487718085186
-74.0,0.016666666666666666,0.012366641933407533
-73.0,0.005154639175257731,0.005154639175257731
-72.0,0.004901960784313725,0.004901960784313725
-71.0,0.005154639175257731,0.005154639175257731
-70.0,0.005208333333333333,0.005208333333333333
-69.0,0.005050505050505051,0.005050505050505052
-68.0,0.005555555555555555,0.005555555555555555
-67.0,0.0049504950495049506,0.0049504950495049506
-66.0,0.015151515151515152,0.01124708316603167
-65.0,0.005376344086021505,0.005376344086021505
-64.0,0.005555555555555555,0.005555555555555555
-63.0,0.01744186046511628,0.012939072257153184
-62.0,0.0056179775280898875,0.0056179775280898875
-61.0,0.0060975609756097554,0.0060975609756097554
-60.0,0.005263157894736842,0.005263157894736842
-59.0,0.013043478260869565,0.009687862225146315
-58.0,0.018292682926829267,0.013567062597900258
-57.0,0.014423076923076922,0.010708496590835687
-56.0,0.025252525252525252,0.015013457465140557
-55.0,0.004901960784313725,0.004901960784313725
-54.0,0.005434782608695653,0.005434782608695652
-53.0,0.01152073732718894,0.00688393735778226
-52.125,0.004310344827586207,0.004310344827586207
-52.0,0.005813953488372093,0.005813953488372093
-51.25,0.005,0.004999999999999999
-51.0,0.01685393258426966,0.012504948464448717
-50.375,0.004716981132075472,0.004716981132075472
-50.0,0.017045454545454544,0.012646383306475502
-49.5,0.0040650406504065045,0.0040650406504065045
-49.0,0.015789473684210523,0.011718591910192769
-48.625,0.015957446808510637,0.011842711215927759
-48.0,0.005952380952380953,0.005952380952380952
-47.75,0.004807692307692307,0.004807692307692307
-47.0,0.006578947368421052,0.006578947368421052
-46.875,0.003937007874015748,0.003937007874015748
-46.0,0.003144654088050314,0.003144654088050314
-45.125,0.004901960784313725,0.004901960784313725
-45.0,0.0058823529411764705,0.0058823529411764705
-44.25,0.014423076923076922,0.010708496590835687
-44.0,0.005747126436781609,0.005747126436781609
-43.375,0.0045045045045045045,0.0045045045045045045
-43.0,0.005747126436781609,0.005747126436781609
-42.5,0.012931034482758622,0.009604641276677794
-42.0,0.014423076923076922,0.010708496590835687
-41.625,0.004132231404958678,0.004132231404958678
-41.0,0.005813953488372093,0.005813953488372093
-40.75,0.012711864406779662,0.009442416050685614
-40.0,0.04787234042553192,0.02148292770030784
-39.875,0.029166666666666667,0.014847300886158007
-39.0,0.02356020942408377,0.010686003002555032
-38.125,0.054621848739495805,0.02048924108818672
-38.0,0.11057692307692307,0.03052069503304547
