0,2.3,2.4,2.5,2.6,2.6999999999999997,2.8,2.9,3,3.1,3.1999999999999997,3.3,3.4,3.5
0.09,0.12890625,0.09712230215827339,0.12692307692307692,0.09926470588235296,0.11832061068702292,0.07307692307692307,0.10583941605839416,0.07364341085271318,0.07553956834532374,0.14800000000000002,0.16412213740458018,0.17338709677419356,0.29347826086956513
0.18,0.0748031496062992,0.16015625,0.07307692307692307,0.12704918032786888,0.1059322033898305,0.13524590163934425,0.12890625,0.11440677966101695,0.11885245901639345,0.09689922480620156,0.17716535433070865,0.1896551724137931,0.28294573643410853
0.27,0.11153846153846154,0.1412213740458015,0.08984375,0.12595419847328243,0.1375,0.08992805755395683,0.15948275862068967,0.1576923076923077,0.1576923076923077,0.19758064516129034,0.204,0.2560975609756098,0.33467741935483875
0.36,0.13999999999999999,0.0811965811965812,0.12043795620437957,0.14347826086956522,0.11231884057971013,0.11693548387096774,0.09583333333333334,0.13999999999999999,0.09999999999999999,0.21721311475409835,0.2967479674796748,0.2054263565891473,0.2862903225806452
0.44999999999999996,0.10305343511450382,0.10661764705882354,0.06097560975609757,0.12222222222222223,0.13565891472868216,0.125,0.08992805755395683,0.10465116279069768,0.17083333333333336,0.15530303030303033,0.18503937007874016,0.19158878504672897,0.2795275590551181
0.54,0.07664233576642336,0.1007462686567164,0.09782608695652172,0.08399999999999999,0.13135593220338984,0.08677685950413223,0.14772727272727273,0.08712121212121214,0.10975609756097562,0.16115702479338845,0.209016393442623,0.17063492063492064,0.23412698412698413
0.63,0.06439393939393939,0.1325757575757576,0.09615384615384616,0.09124087591240877,0.07851239669421488,0.1325757575757576,0.10384615384615384,0.07203389830508475,0.10227272727272729,0.14566929133858267,0.1625,0.22592592592592597,0.19758064516129034
0.72,0.0860655737704918,0.11151079136690648,0.10245901639344263,0.10330578512396695,0.08041958041958042,0.07083333333333333,0.0748031496062992,0.08076923076923077,0.052,0.18283582089552236,0.204,0.24452554744525545,0.2642276422764228
0.8099999999999999,0.10080645161290323,0.15476190476190477,0.1124031007751938,0.0685483870967742,0.06578947368421052,0.10763888888888888,0.09765625,0.13671875,0.12222222222222223,0.11599999999999999,0.1388888888888889,0.2862903225806452,0.28076923076923077
0.8999999999999999,0.09274193548387097,0.12809917355371903,0.11068702290076336,0.046218487394957986,0.06048387096774194,0.07251908396946566,0.06198347107438017,0.09765625,0.08139534883720931,0.17307692307692307,0.19615384615384618,0.3125,0.29527559055118113
0.99,0.11061946902654866,0.06910569105691058,0.09292035398230089,0.13362068965517243,0.09274193548387097,0.12890625,0.13306451612903228,0.14830508474576273,0.10902255639097744,0.0825242718446602,0.14957264957264957,0.15909090909090912,0.23873873873873874
1.08,0.06198347107438017,0.05752212389380531,0.0905511811023622,0.04074074074074074,0.10227272727272729,0.09398496240601503,0.06465517241379311,0.05905511811023622,0.09920634920634921,0.08139534883720931,0.11151079136690648,0.17132867132867133,0.20072992700729925
1.17,0.0826771653543307,0.13362068965517243,0.13414634146341467,0.10546875,0.10227272727272729,0.07196969696969699,0.10384615384615384,0.060000000000000005,0.11065573770491804,0.051181102362204724,0.13732394366197184,0.18359375,0.2850877192982456
1.26,0.11956521739130432,0.08846153846153845,0.12301587301587301,0.10714285714285714,0.10150375939849623,0.10629921259842519,0.0860655737704918,0.11153846153846154,0.0685483870967742,0.1,0.12313432835820894,0.19444444444444445,0.26978417266187055
1.3499999999999999,0.11261261261261261,0.14772727272727273,0.13362068965517243,0.12916666666666668,0.13025210084033612,0.10267857142857144,0.11440677966101695,0.09210526315789475,0.09829059829059829,0.11654135338345864,0.18141592920353986,0.21962616822429903,0.2574626865671642
1.44,0.1201923076923077,0.08482142857142858,0.08018867924528303,0.09134615384615384,0.07727272727272728,0.08962264150943396,0.053571428571428575,0.13425925925925927,0.09999999999999999,0.08333333333333333,0.13963963963963963,0.20526315789473681,0.29385964912280704
