X,Y,Err
-83,0.00194805194805181,0.023881909065200085
-82,0.05810810810810818,0.035313391687126904
-81,0.023170731707317094,0.027786038827113665
-80,0.061111111111111116,0.036691051549120425
-79,0.024074074074074026,0.028118622157852775
-78,0.0012820512820511665,0.02358109123344744
-77,0.0181818181818183,0.025944562237198588
-76,0.047222222222222165,0.034000719816042746
-75,0.033333333333333326,0.03427346543822218
-74,0.026923076923076827,0.029165820431016724
-73,0.05377358490566042,0.02915020919820834
-72,0.025268817204300964,0.026576102832848926
-71,0.031818181818181746,0.0255725253469345
-70,0.030459770114942608,0.028345385394193488
-69,0.04900990099009894,0.029186936580165686
-68,0.028651685393258464,0.02798755619779418
-67,0.025471698113207597,0.025221727750015313
-66,0.0181818181818183,0.025944562237198588
-65,0.009405940594059414,0.022686018291860607
-64,0.07765957446808502,0.034330528139852594
-63,0.056194690265486624,0.028565904056253658
-62,0.06214953271028034,0.030079073833530937
-61,0.013636363636363558,0.022580846067939607
-60,0.04243697478991593,0.026108017612159765
-59,0.07121212121212117,0.032363147896112276
-58,0.054651162790697705,0.032706813176484904
-57,0.07931034482758625,0.031108316303280373
-56,0.040909090909090784,0.028295341343618434
-55,0.03695652173913033,0.02867905164906771
-54,0.022727272727272596,0.024138818083722226
-53,0.04174311926605501,0.027137980656420264
-52,0.11190476190476184,0.03568374762771445
-51,0.0818681318681318,0.03501954110686337
-50,0.08084112149532696,0.03224727098415114
-49,0.033333333333333326,0.02602802178970185
-48,0.07371134020618553,0.03298901953784583
-47,0.08684210526315783,0.034861157307179244
-46,0.040000000000000036,0.028275341721983652
-45,0.07500000000000007,0.03474853345916138
-44,0.09285714285714275,0.0349893360900307
-43,0.056666666666666754,0.034865679623601424
-42,0.125,0.042691767652750755
-41,0.030459770114942608,0.028345385394193488
-40,0.05989010989010979,0.0322261061508026
-39,0.05309278350515456,0.03033144921633974
-38,0.05434782608695654,0.02832972893630442
-37,0.03791208791208778,0.028981744241542092
-36,0.12171717171717167,0.037642705514417264
-35,0.014814814814814725,0.02298750070744514
-34,0.08084112149532707,0.03280460993727279
-33,0.05344827586206902,0.032010646005989206
-32,0.08999999999999997,0.03434083472038688
-31,0.07173913043478253,0.030144634159224866
-30,0.10887850467289706,0.035074637685724074
-29,0.11831683168316831,0.036966642975434595
-28,0.19210526315789478,0.04384695598336213
-27,0.32634408602150533,0.051176666653273306
-26,0.34215686274509793,0.05054414395703891
-25,0.5521505376344085,0.05882016568145749
-24,0.5854166666666665,0.05917218747408139
-23,0.575,0.054799748516988045
-22,0.6133663366336634,0.05435634547053784
-21,0.45999999999999996,0.0530056219621651
-20,0.29374999999999996,0.04927169684158566
-19,0.24245283018867925,0.044177313754942764
-18,0.21744186046511627,0.048364265914152146
-17,0.10730337078651686,0.03823452941133618
-16,0.21829268292682924,0.049610893330685114
-15,0.14101123595505616,0.041422303566887864
-14,0.10053763440860208,0.03672171864151004
-13,0.07500000000000007,0.033311053409337966
-12,0.040909090909091006,0.0299292847887196
-11,0.0461538461538461,0.028383456161525406
-10,0.10151515151515156,0.03571246369629029
-9,0.05989010989010979,0.0322261061508026
-8,0.05843373493975901,0.03384286501790262
-7,0.029999999999999916,0.02669506064099241
-6,0.03823529411764692,0.027497049287125215
-5,0.06392405063291129,0.035078338816253316
-4,0.013636363636363558,0.02274811388041621
-3,0.03235294117647047,0.028988551782622416
-2,0.05752688172043008,0.031568920499729564
-1,0.13181818181818183,0.04134182770467862
0,0.07499999999999996,0.030900439662811093
1,0.07727272727272716,0.03142555322353549
2,0.015420560747663514,0.023196362140825193
3,0.06956521739130439,0.03332740379481444
4,0.06458333333333333,0.03258304448653772
5,0.10624999999999996,0.0371373177923099
6,0.0584337349397589,0.03347471101318805
7,0.04803921568627445,0.028914123006332334
8,0.019999999999999907,0.024771684715343103
9,0.04523809523809508,0.028372322113840432
10,0.036021505376344076,0.028382598422397057
11,0.031632653061224314,0.026987520371695047
12,0.017307692307692246,0.02384631947231021
13,0.05204081632653046,0.030037025003395165
14,0.08000000000000007,0.03356736028894255
15,-0.012264150943396168,0.01752885266408507
16,0.029207920792079123,0.026214261970046976
17,0.05526315789473679,0.03093787515035387
18,-0.007446808510638392,0.019625355358178054
19,0.013157894736842146,0.024082136810777782
20,0.04677419354838708,0.03003899232307487
21,0.04302325581395339,0.03090641214760906
22,0.004054054054053902,0.020686864767100875
23,0.0006329113924049556,0.02328775217741265
24,0.10533980582524272,0.03539912556781666
25,0.09432989690721638,0.03532275810622641
26,0.09606741573033706,0.03703374257463391
27,0.033333333333333326,0.027528809337987206
28,-0.0008196721311475308,0.02574692675276449
29,0.02499999999999991,0.028459248013051126
30,0.04523809523809519,0.031293084934427215
31,0.007971014492753503,0.026595869547837155
32,0.08253012048192765,0.0367034856167653
33,-0.01666666666666683,0.02029676251864393
34,0.005555555555555536,0.02550886222113946
35,0.03695652173913033,0.032832894137513564
36,0.021428571428571463,0.02951345574143824
37,0.06249999999999989,0.03466327626637429
