Parameter,Image1,Image2,Image3
-7.999999999999999e-5,429,233,174
-7.8e-5,429,236,137
-7.599999999999999e-5,429,239,69
-7.4e-5,429,227,22
-7.2e-5,429,228,42
-7.0e-5,429,248,127
-6.8e-5,429,231,169
-6.599999999999999e-5,429,211,147
-6.4e-5,429,216,69
-6.2e-5,429,245,15
-5.9999999999999995e-5,429,232,32
-5.8e-5,429,242,99
-5.6e-5,429,246,185
-5.4e-5,429,255,174
-5.2e-5,429,232,89
-4.9999999999999996e-5,429,236,28
-4.8e-5,429,211,21
-4.6e-5,429,242,100
-4.4e-5,429,260,200
-4.2e-5,429,247,184
-3.9999999999999996e-5,429,242,112
-3.7999999999999995e-5,429,236,29
-3.6e-5,429,229,17
-3.4e-5,429,231,82
-3.2e-5,429,233,152
-2.9999999999999997e-5,429,230,166
-2.8e-5,429,244,112
-2.6e-5,429,249,32
-2.4e-5,429,252,26
-2.2e-5,429,235,73
-1.9999999999999998e-5,429,225,160
-1.8e-5,429,225,176
-1.6e-5,429,228,124
-1.4e-5,429,242,47
-1.2e-5,429,245,16
-9.999999999999999e-6,429,216,58
-8.0e-6,429,239,165
-6.0e-6,429,227,171
-4.0e-6,429,238,137
-2.0e-6,429,231,46
0.0,429,223,0
6.0e-6,429,239,53
1.2e-5,429,234,123
1.8e-5,429,233,177
2.4e-5,429,244,146
2.9999999999999997e-5,429,224,64
3.6e-5,429,223,16
4.2e-5,429,229,52
4.8e-5,429,242,128
5.4e-5,429,235,181
5.9999999999999995e-5,429,243,133
6.599999999999999e-5,429,214,66
7.2e-5,429,242,23
7.8e-5,429,235,50
8.4e-5,429,234,115
8.999999999999999e-5,429,241,177
9.6e-5,429,237,128
0.000102,429,229,68
0.000108,429,224,22
0.00011399999999999999,429,229,47
0.00011999999999999999,429,223,120
0.000126,429,229,163
0.00013199999999999998,429,249,151
0.000138,429,228,69
0.000144,429,226,21
0.00015,429,268,49
0.000156,429,216,117
0.00016199999999999998,429,237,168
0.000168,429,236,141
0.000174,429,236,93
0.00017999999999999998,429,219,25
