Parameter,Image1,Image2,Image3
-1.817e7,520,235,7
-1.8165000000000004e7,520,250,9
-1.816e7,520,234,10
-1.8155e7,520,242,12
-1.8150000000000004e7,520,249,11
-1.8145000000000004e7,520,245,13
-1.814e7,520,264,16
-1.8135e7,520,247,16
-1.8130000000000004e7,520,257,14
-1.8125e7,520,258,10
-1.812e7,520,249,4
-1.8115000000000004e7,520,243,9
-1.811e7,520,251,8
-1.8105e7,520,219,9
-1.81e7,520,235,11
-1.8095000000000004e7,520,225,6
-1.809e7,520,231,12
-1.8085e7,520,236,8
-1.808e7,520,225,5
-1.8075e7,520,249,3
-1.807e7,520,258,4
-1.8065e7,520,227,7
-1.8060000000000004e7,520,225,1
-1.8055e7,520,237,5
-1.805e7,520,245,3
