Parameter,Image1,Image2,Image3
0.0,371,198,0
9.999999999999999e-6,371,209,32
1.9999999999999998e-5,371,204,99
2.9999999999999997e-5,371,194,143
3.9999999999999996e-5,371,194,143
4.9999999999999996e-5,371,211,103
5.9999999999999995e-5,371,199,35
7.0e-5,371,179,10
7.999999999999999e-5,371,207,54
8.999999999999999e-5,371,210,121
9.999999999999999e-5,371,205,156
0.00010999999999999999,371,193,140
0.00011999999999999999,371,208,92
0.00013,371,207,27
0.00014,371,205,17
0.00015,371,197,57
0.00015999999999999999,371,192,117
0.00016999999999999999,371,195,150
0.00017999999999999998,371,209,131
0.00018999999999999998,371,199,68
0.00019999999999999998,371,205,20
0.00020999999999999998,371,198,22
0.00021999999999999998,371,198,85
0.00022999999999999998,371,219,147
0.00023999999999999998,371,219,157
0.00025,371,201,115
0.00026,371,189,55
0.00027,371,203,23
0.00028,371,213,24
0.00029,371,179,70
0.0003,371,206,135
