Parameter,Image1,Image2,Image3
-2.1,764,376,331
-0.05879999999999999,764,382,328
-0.05548799999999999,764,378,304
-0.052271999999999985,764,409,334
-0.049152,764,391,318
-0.046128,764,389,318
-0.043199999999999995,764,384,313
-0.040367999999999994,764,392,314
-0.03763199999999999,764,406,344
-0.03499199999999999,764,416,327
-0.032448000000000005,764,373,279
-0.03,764,401,321
-0.027647999999999992,764,398,311
-0.025391999999999994,764,418,318
-0.023231999999999996,764,394,297
-0.021167999999999996,764,398,307
-0.019200000000000002,764,387,289
-0.017327999999999996,764,379,268
-0.015551999999999998,764,403,273
-0.013871999999999997,764,387,240
-0.012288,764,398,276
-0.010799999999999999,764,384,263
-0.009407999999999998,764,404,285
-0.008112000000000001,764,410,269
-0.006911999999999998,764,404,236
-0.005807999999999999,764,395,241
-0.0048000000000000004,764,406,252
-0.0038879999999999995,764,411,229
-0.003072,764,390,192
-0.0023519999999999995,764,412,217
-0.0017279999999999995,764,378,151
-0.0012000000000000001,764,401,109
-0.000768,764,392,101
-0.0004319999999999999,764,379,77
-0.000192,764,389,68
-4.8e-5,764,381,41
-0.0,764,399,48
4.8e-5,764,390,55
0.000192,764,395,76
0.0004319999999999999,764,378,94
0.000768,764,388,116
0.0012000000000000001,764,423,150
0.0017279999999999995,764,407,188
0.0023519999999999995,764,387,185
0.003072,764,391,203
0.0038879999999999995,764,392,233
0.0048000000000000004,764,383,226
0.005807999999999999,764,398,271
0.006911999999999998,764,390,267
0.008112000000000001,764,394,271
0.009407999999999998,764,364,258
0.010799999999999999,764,402,290
0.012288,764,393,292
0.013871999999999997,764,418,314
0.015551999999999998,764,387,300
0.017327999999999996,764,405,305
0.019200000000000002,764,379,298
0.021167999999999996,764,413,342
0.023231999999999996,764,392,311
0.025391999999999994,764,399,320
0.027647999999999992,764,414,342
0.03,764,386,316
0.032448000000000005,764,375,316
0.03499199999999999,764,391,323
0.03763199999999999,764,399,337
0.040367999999999994,764,426,354
0.043199999999999995,764,414,346
0.046128,764,405,347
0.049152,764,384,342
0.052271999999999985,764,403,347
0.05548799999999999,764,395,346
0.05879999999999999,764,393,332
2.1,764,401,359
