Parameter,Image1,Image2,Image3
-2.1,172,83,72
-0.05879999999999999,172,80,69
-0.05548799999999999,172,82,65
-0.052271999999999985,172,75,56
-0.049152,172,65,54
-0.046128,172,83,65
-0.043199999999999995,172,82,71
-0.040367999999999994,172,74,56
-0.03763199999999999,172,83,66
-0.03499199999999999,172,77,58
-0.032448000000000005,172,80,65
-0.03,172,74,58
-0.027647999999999992,172,86,61
-0.025391999999999994,172,78,55
-0.023231999999999996,172,75,62
-0.021167999999999996,172,84,69
-0.019200000000000002,172,73,54
-0.017327999999999996,172,82,62
-0.015551999999999998,172,86,59
-0.013871999999999997,172,84,56
-0.012288,172,83,64
-0.010799999999999999,172,77,47
-0.009407999999999998,172,78,52
-0.008112000000000001,172,71,46
-0.006911999999999998,172,78,53
-0.005807999999999999,172,85,49
-0.0048000000000000004,172,75,41
-0.0038879999999999995,172,75,45
-0.003072,172,80,38
-0.0023519999999999995,172,90,41
-0.0017279999999999995,172,85,40
-0.0012000000000000001,172,55,19
-0.000768,172,72,15
-0.0004319999999999999,172,92,18
-0.000192,172,90,13
-4.8e-5,172,89,7
-0.0,172,77,8
4.8e-5,172,75,13
0.000192,172,82,12
0.0004319999999999999,172,76,12
0.000768,172,76,24
0.0012000000000000001,172,82,30
0.0017279999999999995,172,77,41
0.0023519999999999995,172,70,34
0.003072,172,95,54
0.0038879999999999995,172,80,50
0.0048000000000000004,172,70,43
0.005807999999999999,172,75,45
0.006911999999999998,172,84,67
0.008112000000000001,172,79,56
0.009407999999999998,172,84,59
0.010799999999999999,172,80,58
0.012288,172,81,55
0.013871999999999997,172,80,61
0.015551999999999998,172,89,72
0.017327999999999996,172,79,66
0.019200000000000002,172,80,69
0.021167999999999996,172,79,59
0.023231999999999996,172,73,59
0.025391999999999994,172,79,66
0.027647999999999992,172,74,59
0.03,172,89,70
0.032448000000000005,172,81,61
0.03499199999999999,172,74,59
0.03763199999999999,172,81,61
0.040367999999999994,172,69,54
0.043199999999999995,172,74,63
0.046128,172,72,60
0.049152,172,78,64
0.052271999999999985,172,86,77
0.05548799999999999,172,86,71
0.05879999999999999,172,74,66
2.1,172,65,65
