Parameter,Image1,Image2,Image3
-1.855e7,718,371,119
-1.8545e7,718,351,90
-1.854e7,718,405,83
-1.8535e7,718,378,76
-1.853e7,718,391,49
-1.8525000000000004e7,718,381,39
-1.852e7,718,360,41
-1.8515e7,718,371,51
-1.851e7,718,365,63
-1.8505e7,718,366,61
-1.85e7,718,383,42
-1.8495e7,718,362,80
-1.8490000000000004e7,718,363,142
-1.8485e7,718,371,149
-1.848e7,718,374,81
-1.8475e7,718,367,46
-1.8470000000000004e7,718,386,45
-1.8465e7,718,361,55
-1.846e7,718,369,51
-1.8455e7,718,374,41
-1.845e7,718,363,35
-1.8445e7,718,367,43
-1.844e7,718,349,59
-1.8435000000000004e7,718,361,72
-1.843e7,718,365,74
-1.8425e7,718,381,89
-1.842e7,718,369,129
-1.8415e7,718,373,108
-1.841e7,718,369,72
-1.8405e7,718,374,72
-1.8400000000000004e7,718,366,70
-1.8395e7,718,363,30
-1.839e7,718,363,37
-1.8385e7,718,389,38
-1.838e7,718,373,28
-1.8375e7,718,369,36
-1.837e7,718,371,48
-1.8365000000000004e7,718,374,68
-1.836e7,718,389,64
-1.8355e7,718,385,86
-1.835e7,718,368,89
-1.8345000000000004e7,718,375,83
-1.834e7,718,359,41
-1.8335e7,718,377,65
-1.833e7,718,343,50
-1.8325e7,718,346,46
-1.832e7,718,358,28
-1.8315e7,718,386,33
-1.8310000000000004e7,718,363,37
-1.8305e7,718,362,48
-1.83e7,718,364,53
-1.8295e7,718,355,47
-1.829e7,718,370,59
-1.8285e7,718,355,98
-1.828e7,718,374,97
-1.8275000000000004e7,718,366,61
-1.827e7,718,376,29
-1.8265e7,718,367,40
-1.826e7,718,398,49
-1.8255e7,718,367,33
-1.825e7,718,367,22
-1.8245e7,718,363,19
-1.8240000000000004e7,718,374,27
-1.8235e7,718,337,32
-1.823e7,718,377,24
-1.8225e7,718,365,32
-1.8220000000000004e7,718,397,71
-1.8215e7,718,385,104
-1.821e7,718,381,90
-1.8205e7,718,351,42
-1.82e7,718,355,23
-1.8195e7,718,385,28
-1.819e7,718,384,24
-1.8185000000000004e7,718,391,16
-1.818e7,718,399,16
-1.8175e7,718,376,20
-1.817e7,718,382,16
-1.8165e7,718,346,15
-1.816e7,718,370,28
-1.8155e7,718,363,39
-1.8150000000000004e7,718,385,51
-1.8145e7,718,351,53
-1.814e7,718,349,37
-1.8135e7,718,365,20
-1.813e7,718,378,16
-1.8125e7,718,370,9
-1.812e7,718,369,20
-1.8115000000000004e7,718,377,9
-1.811e7,718,369,11
-1.8105e7,718,363,10
-1.81e7,718,392,12
-1.8095000000000004e7,718,360,15
-1.809e7,718,376,27
-1.8085e7,718,355,34
-1.808e7,718,366,22
-1.8075e7,718,357,21
-1.807e7,718,343,22
-1.8065e7,718,397,17
-1.8060000000000004e7,718,378,9
-1.8055e7,718,363,5
-1.805e7,718,377,8
